driver_id,date,total_transcations,total_distance,online_duration_in_seconds,orders_received,orders_accepted,earnings,orders_cancelled,label
140300933,2016-08-18,4,30.85,28877,5,4,63249.99999999999,0,0
140142346,2016-08-18,5,38.08,13003,5,5,149500.0,0,0
140674498,2016-08-18,5,63.57,14883,5,5,226550.0,0,0
140209982,2016-08-18,5,42.14,30460,5,5,198950.0,0,0
140211107,2016-08-18,1,2.44,16970,5,3,9200.0,0,0
140311671,2016-08-18,1,2.86,5733,5,5,12649.999999999998,1,0
140093768,2016-08-18,1,53.4,15167,5,3,197800.0,0,0
140192804,2016-08-18,1,14.65,15835,5,3,59799.99999999999,2,0
140309729,2016-08-18,1,45.61,30584,5,2,184000.0,0,0
140596242,2016-08-18,1,12.15,8581,5,3,42550.0,1,1
140394975,2016-08-18,1,10.93,24098,5,4,36800.0,0,0
140180627,2016-08-18,1,2.16,39859,5,2,9200.0,1,0
140460357,2016-08-18,1,30.36,15877,5,1,105800.0,0,0
140169874,2016-08-18,1,17.05,10004,5,1,55199.99999999999,0,0
140627487,2016-08-18,0,0.0,13358,6,1,0.0,0,0
140157078,2016-08-18,0,0.0,13760,6,0,0.0,0,0
140094704,2016-08-18,0,0.0,12427,6,0,0.0,0,0
140468356,2016-08-18,0,0.0,12691,6,0,0.0,0,0
140142410,2016-08-18,0,0.0,28986,6,0,0.0,0,0
140154578,2016-08-18,0,0.0,11454,6,0,0.0,0,0
140100747,2016-08-18,0,0.0,50265,6,2,0.0,1,0
140292277,2016-08-18,2,23.9,10143,6,2,58649.99999999999,0,0
140128442,2016-08-18,2,23.47,20467,6,2,95450.0,0,0
140551648,2016-08-18,2,41.27,15224,6,5,196650.0,2,0
140560636,2016-08-18,2,17.73,6516,6,6,59799.99999999999,3,0
140563709,2016-08-18,2,18.53,10844,6,3,64399.99999999999,1,0
140489726,2016-08-18,2,13.73,27093,6,3,46000.0,0,0
140114693,2016-08-18,2,23.24,11428,6,4,29900.0,1,0
140566536,2016-08-18,2,57.88,16975,6,4,101200.0,1,0
140328298,2016-08-18,2,12.75,12561,6,6,52899.99999999999,1,0
140192456,2016-08-18,2,38.42,38078,6,2,128800.0,0,0
140690233,2016-08-18,3,39.92,21729,6,6,98900.0,0,0
140309929,2016-08-18,3,29.45,54796,6,4,110400.0,0,0
140127601,2016-08-18,3,51.39,28441,6,3,194350.0,0,0
140105997,2016-08-18,3,22.55,16576,6,5,86250.0,0,0
140653470,2016-08-18,3,17.74,35319,6,6,37950.0,2,0
140510420,2016-08-18,3,12.67,18035,6,6,44850.0,2,0
140230756,2016-08-18,3,43.89,24066,6,6,161000.0,1,0
140194269,2016-08-18,4,57.15,24561,6,4,218500.0,0,0
140681583,2016-08-18,4,53.35,10882,6,5,187450.0,0,0
140687246,2016-08-18,4,37.0,18209,6,5,134550.0,1,0
140559479,2016-08-18,4,40.99,15641,6,6,113850.0,0,0
140120946,2016-08-18,4,55.4,25300,6,5,190900.0,1,0
140154565,2016-08-18,4,62.68,25121,6,6,247250.0,2,0
140116960,2016-08-18,4,98.39,21982,6,6,308200.0,0,0
140681543,2016-08-18,4,41.7,10204,6,4,178250.0,0,0
140586960,2016-08-18,5,34.57,13771,6,6,128800.0,1,0
140476502,2016-08-18,5,52.95,13472,6,6,146050.0,1,0
140421774,2016-08-18,5,34.41,25665,6,6,123050.0,0,0
140528934,2016-08-18,6,22.58,16282,6,6,98900.0,0,0
140210561,2016-08-18,1,28.9,24651,6,5,100050.0,4,0
140311649,2016-08-18,1,12.36,30052,6,2,41400.0,0,0
140092800,2016-08-18,1,11.28,21996,6,3,40250.0,2,0
140192452,2016-08-18,1,11.15,7222,6,1,46000.0,0,0
140642123,2016-08-18,1,35.33,18167,6,1,142600.0,0,0
140670235,2016-08-18,1,6.48,12210,6,2,21850.0,0,0
140346341,2016-08-18,1,15.43,16115,6,1,50599.99999999999,0,0
140483492,2016-08-18,1,14.11,29842,6,2,46000.0,0,0
140296842,2016-08-18,1,19.8,19245,6,3,80500.0,1,0
140586064,2016-08-18,1,8.4,13985,6,4,34500.0,0,0
140208918,2016-08-18,0,0.0,39230,7,0,0.0,0,0
140106062,2016-08-18,0,0.0,26275,7,0,0.0,0,0
140654476,2016-08-18,2,12.5,8463,7,2,41400.0,0,0
140192266,2016-08-18,2,18.85,18879,7,7,78200.0,3,0
140232037,2016-08-18,2,25.5,45796,7,4,104650.0,0,0
140586283,2016-08-18,2,30.8,21324,7,2,108100.0,0,0
140272535,2016-08-18,2,9.84,10842,7,4,33350.0,0,0
140349029,2016-08-18,2,16.05,33367,7,4,54049.99999999999,0,0
140293098,2016-08-18,2,19.1,36987,7,3,72450.0,0,0
140207866,2016-08-18,2,17.62,41874,7,2,36800.0,0,0
140091462,2016-08-18,3,63.31,20293,7,4,221950.0,0,0
140221066,2016-08-18,3,34.15,25300,7,4,118450.0,0,0
140181953,2016-08-18,3,72.08,32034,7,5,270250.0,0,0
140146701,2016-08-18,3,64.23,24358,7,5,250700.0,0,0
140283427,2016-08-18,4,14.51,17629,7,6,59799.99999999999,1,0
140511398,2016-08-18,4,31.94,19613,7,7,108100.0,1,0
140135859,2016-08-18,4,12.42,12722,7,7,62099.99999999999,1,0
140137818,2016-08-18,4,51.9,11435,7,4,194350.0,0,0
140313488,2016-08-18,4,63.48,56928,7,4,235750.0,0,0
140588290,2016-08-18,4,68.03,22213,7,4,238050.0,0,0
140296545,2016-08-18,4,76.32,70206,7,7,276000.0,0,0
140332600,2016-08-18,5,87.35,59919,7,5,333500.0,0,0
140662349,2016-08-18,6,123.51,36392,7,7,494500.0,0,0
140100215,2016-08-18,6,93.25,22280,7,7,354200.0,0,0
140655092,2016-08-18,6,56.21,23025,7,6,155250.0,0,0
140527089,2016-08-18,7,41.47,26060,7,7,144900.0,0,0
140196695,2016-08-18,7,62.24,22288,7,7,230000.0,0,0
140174920,2016-08-18,1,32.99,51004,7,3,133400.0,0,0
140339218,2016-08-18,1,47.24,31039,7,1,190900.0,0,0
140301761,2016-08-18,1,5.16,16083,7,1,0.0,0,0
140622756,2016-08-18,1,4.33,27033,7,2,18400.0,0,0
140123075,2016-08-18,0,0.0,28850,8,0,0.0,0,0
140433272,2016-08-18,0,0.0,7234,8,0,0.0,0,1
140414028,2016-08-18,0,0.0,14393,8,3,0.0,1,0
140308105,2016-08-18,2,15.1,27580,8,4,62099.99999999999,0,0
140183609,2016-08-18,2,12.23,41014,8,7,47149.99999999999,0,0
140545418,2016-08-18,2,13.97,16584,8,4,54049.99999999999,1,0
140278167,2016-08-18,2,106.16,21657,8,4,335800.0,0,0
140625827,2016-08-18,3,6.09,29092,8,3,29900.0,0,0
140197149,2016-08-18,3,26.25,21196,8,3,93150.0,0,0
140564920,2016-08-18,3,50.12,14693,8,5,193200.0,1,0
140663277,2016-08-18,4,36.29,13373,8,7,131100.0,0,0
140278229,2016-08-18,4,84.79,29209,8,8,265650.0,1,0
140162747,2016-08-18,4,24.55,26062,8,7,94300.0,3,0
140209424,2016-08-18,4,45.71,15877,8,6,188600.0,2,0
140589927,2016-08-18,5,27.66,13455,8,6,133400.0,1,0
140274191,2016-08-18,5,70.11,28803,8,5,258750.0,0,0
140427959,2016-08-18,5,44.09,32633,8,8,106950.0,0,0
140655573,2016-08-18,5,47.11,34344,8,6,169050.0,0,0
140603327,2016-08-18,6,42.53,30244,8,8,155250.0,0,0
140572523,2016-08-18,7,82.75,29887,8,8,299000.0,1,0
140248758,2016-08-18,7,62.0,21607,8,7,173650.0,0,0
140185175,2016-08-18,7,56.01,39263,8,8,227700.0,0,0
140209332,2016-08-18,7,71.29,59895,8,7,249550.0,0,0
140505530,2016-08-18,8,82.86,25823,8,8,305900.0,0,0
140547623,2016-08-18,8,60.8,20556,8,8,175950.0,0,0
140593621,2016-08-18,8,99.22,27012,8,8,363400.0,0,0
140484878,2016-08-18,1,15.42,35301,8,3,50599.99999999999,0,0
140109893,2016-08-18,1,11.29,20226,8,1,36800.0,0,0
140143340,2016-08-18,1,39.13,5426,8,3,140300.0,0,0
140371263,2016-08-18,1,9.03,19587,8,3,52899.99999999999,1,0
140466197,2016-08-18,0,0.0,10342,9,3,0.0,1,0
140434044,2016-08-18,2,17.1,13468,9,4,66700.0,1,0
140089579,2016-08-18,2,34.96,14110,9,5,121900.0,3,0
140111454,2016-08-18,2,26.22,16578,9,2,86250.0,0,0
140581536,2016-08-18,4,53.18,26236,9,6,201250.0,0,0
140220957,2016-08-18,4,48.39,35035,9,8,117300.0,0,0
140612021,2016-08-18,5,21.58,40500,9,7,86250.0,0,0
140620364,2016-08-18,5,69.13,18131,9,7,250700.0,2,1
140236038,2016-08-18,6,15.24,8385,9,8,79350.0,0,0
140492575,2016-08-18,6,87.88,17892,9,7,296700.0,0,0
140435036,2016-08-18,6,52.46,20038,9,8,186300.0,1,0
140529373,2016-08-18,7,46.71,13447,9,8,166750.0,0,0
140132061,2016-08-18,7,25.15,13199,9,9,101200.0,2,0
140140871,2016-08-18,1,16.68,24539,9,1,67850.0,0,0
140512077,2016-08-18,0,0.0,51282,10,2,0.0,2,0
140474062,2016-08-18,0,0.0,22586,10,10,0.0,4,0
140268388,2016-08-18,0,0.0,15646,10,0,0.0,0,0
140285802,2016-08-18,2,36.43,12330,10,2,170200.0,0,0
140208144,2016-08-18,3,107.59,65818,10,5,418600.0,1,0
140607886,2016-08-18,3,60.84,27409,10,4,235750.0,0,0
140611517,2016-08-18,3,12.46,31369,10,7,48299.99999999999,1,0
140316080,2016-08-18,3,29.91,26303,10,3,119600.0,0,0
140554221,2016-08-18,3,18.3,15637,10,5,67850.0,1,0
140457982,2016-08-18,5,41.32,19479,10,7,111550.0,2,0
140460751,2016-08-18,5,22.35,26510,10,7,86250.0,0,0
140126031,2016-08-18,5,57.03,25818,10,8,221950.0,1,0
140681847,2016-08-18,6,42.29,32528,10,8,177100.0,1,0
140199664,2016-08-18,7,159.99,39461,10,10,631350.0,2,0
140256670,2016-08-18,7,74.02,32930,10,9,254150.0,1,0
140132466,2016-08-18,7,84.3,32448,10,9,311650.0,2,0
140604506,2016-08-18,8,47.13,34715,10,10,173650.0,0,0
140635962,2016-08-18,8,90.32,26730,10,9,304750.0,0,0
140122957,2016-08-18,9,140.75,28751,10,10,480700.0,1,0
140651376,2016-08-18,10,90.59,33567,10,10,307050.0,0,0
140409250,2016-08-18,1,8.77,55236,10,1,28750.0,0,0
140669003,2016-08-18,1,13.29,37046,10,1,0.0,0,0
140548251,2016-08-18,1,12.32,22295,10,2,50599.99999999999,1,0
140612310,2016-08-18,0,0.0,23025,11,1,0.0,0,0
140426347,2016-08-18,0,0.0,4743,11,0,0.0,0,1
140227718,2016-08-18,0,0.0,8826,11,0,0.0,0,0
140304731,2016-08-18,2,36.6,26979,11,2,125350.0,0,0
140474313,2016-08-18,3,23.81,61932,11,7,92000.0,0,0
140473167,2016-08-18,3,29.3,11168,11,4,120750.0,1,0
140578513,2016-08-18,4,48.93,17383,11,5,175950.0,0,0
140535711,2016-08-18,4,41.97,22906,11,10,166750.0,2,1
140657671,2016-08-18,6,51.24,8408,11,6,109250.0,0,1
140277152,2016-08-18,6,108.68,43477,11,7,428950.0,0,0
140151600,2016-08-18,6,36.06,27916,11,8,144900.0,0,0
140146790,2016-08-18,6,117.86,32561,11,8,263350.0,0,0
140578904,2016-08-18,7,34.4,71450,11,9,134550.0,0,0
140597244,2016-08-18,7,41.52,19397,11,9,171350.0,1,0
140116591,2016-08-18,7,104.4,41296,11,8,355350.0,0,0
140106025,2016-08-18,7,101.91,31027,11,11,397900.0,1,0
140318143,2016-08-18,7,115.32,45365,11,9,416300.0,0,0
140148612,2016-08-18,7,109.21,34680,11,10,394450.0,1,0
140617903,2016-08-18,8,43.75,35888,11,9,165600.0,0,0
140345575,2016-08-18,8,126.96,36193,11,8,378350.0,0,0
140431595,2016-08-18,8,125.55,38192,11,10,458850.0,0,0
140670386,2016-08-18,8,52.0,40145,11,9,190900.0,0,0
140135557,2016-08-18,8,101.19,27003,11,9,323150.0,0,0
140160474,2016-08-18,8,114.68,60015,11,9,356500.0,1,0
140138175,2016-08-18,9,175.47,52048,11,10,647450.0,0,0
140127117,2016-08-18,9,115.52,43452,11,10,408250.0,1,0
140116390,2016-08-18,9,136.19,39212,11,11,504850.0,0,0
140665366,2016-08-18,9,59.83,20356,11,10,204700.0,0,0
140144660,2016-08-18,1,5.06,25521,11,1,28750.0,0,0
140451084,2016-08-18,1,24.11,31652,11,3,97750.0,1,0
140350038,2016-08-18,1,17.62,23850,11,2,71300.0,1,0
140337962,2016-08-18,0,0.0,33304,12,0,0.0,0,0
140443935,2016-08-18,0,0.0,2012,12,0,0.0,0,0
140132027,2016-08-18,0,0.0,51880,12,1,0.0,1,0
140098624,2016-08-18,3,65.81,44699,12,3,253000.0,0,0
140556995,2016-08-18,4,47.42,30520,12,6,175950.0,0,0
140584397,2016-08-18,5,32.01,24488,12,9,127650.0,2,1
140460561,2016-08-18,5,56.77,34946,12,10,228850.0,1,0
140400045,2016-08-18,5,49.98,32000,12,7,179400.0,1,0
140664534,2016-08-18,6,42.62,23020,12,10,165600.0,1,0
140198188,2016-08-18,7,127.33,33044,12,8,427800.0,0,0
140460531,2016-08-18,7,54.77,52545,12,7,197800.0,0,0
140411812,2016-08-18,8,117.34,38446,12,10,426650.0,0,0
140549837,2016-08-18,8,89.6,53326,12,12,263350.0,0,0
140565121,2016-08-18,8,124.01,36542,12,10,473800.0,1,0
140264390,2016-08-18,9,194.52,42044,12,11,718750.0,0,0
140670755,2016-08-18,9,38.97,19147,12,11,169050.0,0,0
140601446,2016-08-18,9,43.72,27067,12,9,165600.0,0,0
140668019,2016-08-18,10,70.21,33765,12,12,247250.0,1,0
140431954,2016-08-18,10,76.58,26999,12,11,281750.0,0,0
140126985,2016-08-18,10,122.45,33114,12,10,450800.0,0,0
140137216,2016-08-18,10,127.04,59131,12,10,460000.0,0,0
140140793,2016-08-18,10,131.88,42934,12,12,541650.0,0,0
140173365,2016-08-18,10,129.61,37969,12,12,489900.0,0,0
140431732,2016-08-18,1,15.25,35051,12,3,62099.99999999999,1,0
140686639,2016-08-18,1,25.61,13793,12,6,103500.0,5,0
140109636,2016-08-18,1,31.22,16541,12,2,55199.99999999999,0,0
140364676,2016-08-18,2,21.74,40713,13,4,80500.0,1,0
140550578,2016-08-18,2,62.77,27678,13,2,235750.0,0,0
140545090,2016-08-18,2,20.25,30525,13,9,78200.0,1,0
140433701,2016-08-18,3,33.44,29871,13,9,126500.0,3,0
140540327,2016-08-18,3,58.19,35318,13,4,213900.0,0,0
140134163,2016-08-18,4,83.08,37884,13,10,307050.0,2,0
140118474,2016-08-18,5,98.29,39046,13,10,351900.0,2,0
140173593,2016-08-18,5,53.74,42117,13,10,138000.0,1,0
140431561,2016-08-18,5,71.77,16713,13,7,205850.0,0,0
140282037,2016-08-18,6,22.74,19258,13,11,90850.0,1,0
140636025,2016-08-18,7,49.22,35531,13,11,236900.0,1,0
140325457,2016-08-18,7,121.03,36732,13,10,462300.0,0,0
140610602,2016-08-18,8,30.4,27975,13,13,133400.0,2,0
140512304,2016-08-18,8,39.64,27671,13,13,175950.0,2,0
140591904,2016-08-18,8,34.45,32170,13,13,133400.0,4,0
140577651,2016-08-18,8,96.68,38483,13,10,361100.0,1,0
140665408,2016-08-18,8,63.58,23321,13,12,230000.0,1,0
140176990,2016-08-18,8,67.91,32548,13,11,200100.0,1,0
140455772,2016-08-18,9,86.39,60775,13,11,330050.0,0,0
140562384,2016-08-18,9,109.84,24964,13,10,384100.0,0,0
140115161,2016-08-18,10,81.12,39293,13,13,279450.0,1,0
140153042,2016-08-18,12,142.87,57289,13,13,382950.0,0,0
140563011,2016-08-18,1,8.47,7363,13,1,34500.0,0,0
140133223,2016-08-18,0,0.0,22887,14,1,0.0,0,0
140499929,2016-08-18,3,41.49,20550,14,3,135700.0,0,0
140108655,2016-08-18,3,42.37,22318,14,7,121900.0,3,0
140089156,2016-08-18,4,63.33,28121,14,5,228850.0,1,0
140615315,2016-08-18,5,47.75,22253,14,14,184000.0,3,0
140568918,2016-08-18,6,53.05,26590,14,8,187450.0,1,0
140612064,2016-08-18,7,69.88,29381,14,13,254150.0,2,0
140520376,2016-08-18,8,94.01,43786,14,13,326600.0,3,0
140090380,2016-08-18,10,90.34,44582,14,13,348450.0,2,0
140215287,2016-08-18,10,43.55,43603,14,12,175950.0,0,0
140356607,2016-08-18,10,70.65,29871,14,14,243800.0,1,1
140152011,2016-08-18,10,170.75,52444,14,14,584200.0,0,0
140685427,2016-08-18,11,70.33,45419,14,13,217350.0,2,0
140217042,2016-08-18,12,84.55,39288,14,14,310500.0,0,0
140601187,2016-08-18,12,49.34,20530,14,13,205850.0,0,0
140417117,2016-08-18,13,54.42,19981,14,14,202400.0,0,0
140423473,2016-08-18,1,14.84,18212,14,2,59799.99999999999,0,0
140157566,2016-08-18,0,0.0,20720,15,0,0.0,0,0
140283081,2016-08-18,3,67.36,39536,15,6,36800.0,1,0
140517189,2016-08-18,3,32.31,13909,15,6,115000.0,2,0
140476336,2016-08-18,3,31.9,13905,15,6,166750.0,0,0
140687581,2016-08-18,4,15.43,10549,15,4,63249.99999999999,0,0
140315418,2016-08-18,4,94.71,36414,15,5,354200.0,1,0
140089599,2016-08-18,6,151.12,80167,15,9,594550.0,0,0
140628621,2016-08-18,7,70.14,13651,15,12,251850.0,0,0
140580374,2016-08-18,8,54.42,25049,15,9,205850.0,0,0
140568876,2016-08-18,9,87.98,29638,15,13,347300.0,0,0
140571975,2016-08-18,10,64.51,34192,15,12,247250.0,2,0
140453977,2016-08-18,10,53.45,30536,15,10,228850.0,0,0
140577672,2016-08-18,10,108.99,46101,15,10,392150.0,0,0
140483706,2016-08-18,10,120.56,37889,15,14,476100.0,3,0
140500160,2016-08-18,11,86.9,27632,15,13,290950.0,0,0
140563435,2016-08-18,12,64.44,29580,15,13,243800.0,0,0
140655263,2016-08-18,12,53.24,27400,15,13,212750.0,1,1
140362600,2016-08-18,13,172.62,53679,15,14,596850.0,0,0
140184776,2016-08-18,15,46.65,24952,15,15,182850.0,0,0
140091001,2016-08-18,0,0.0,22306,16,7,0.0,4,0
140668807,2016-08-18,3,29.2,22187,16,4,119600.0,0,0
140594827,2016-08-18,3,63.62,77825,16,7,241500.0,3,1
140093314,2016-08-18,3,8.95,31137,16,6,39100.0,2,0
140089356,2016-08-18,4,162.05,59801,16,11,616400.0,0,0
140142632,2016-08-18,4,88.69,61970,16,6,302450.0,1,0
140463061,2016-08-18,5,56.64,37810,16,6,227700.0,0,0
140090329,2016-08-18,7,85.5,31497,16,12,226550.0,3,0
140550286,2016-08-18,10,70.24,28898,16,13,219650.0,3,0
140114263,2016-08-18,11,102.37,42674,16,13,387550.0,1,0
140598544,2016-08-18,11,87.33,36375,16,14,332350.0,2,0
140620502,2016-08-18,12,121.44,31305,16,14,462300.0,0,0
140557758,2016-08-18,12,198.44,48568,16,16,667000.0,2,0
140451089,2016-08-18,13,32.34,39470,16,16,159850.0,1,0
140644965,2016-08-18,13,99.09,35276,16,15,389850.0,1,0
140214500,2016-08-18,13,79.25,36684,16,14,261050.0,1,0
140423583,2016-08-18,14,122.04,32216,16,15,412850.0,1,0
140494188,2016-08-18,15,56.39,24954,16,15,239200.0,0,0
140339246,2016-08-18,1,21.86,32036,16,2,88550.0,0,0
140676427,2016-08-18,0,0.0,1465,17,1,0.0,1,0
140199759,2016-08-18,0,0.0,16617,17,0,0.0,0,0
140422031,2016-08-18,7,84.74,27851,17,13,286350.0,1,0
140420970,2016-08-18,11,87.8,34013,17,14,313950.0,1,0
140664151,2016-08-18,12,92.92,30654,17,15,266800.0,0,0
140513886,2016-08-18,12,87.01,29885,17,15,347300.0,2,0
140569318,2016-08-18,12,78.23,42427,17,14,315100.0,1,0
140587794,2016-08-18,13,107.5,40284,17,17,407100.0,0,0
140130607,2016-08-18,13,81.11,39852,17,14,333500.0,0,0
140188056,2016-08-18,15,115.02,39814,17,17,442750.0,1,0
140611536,2016-08-18,16,125.13,36992,17,16,294400.0,0,0
140305303,2016-08-18,2,19.91,49343,18,4,81650.0,0,0
140567520,2016-08-18,5,98.66,24411,18,5,256450.0,0,0
140314780,2016-08-18,6,116.59,46044,18,12,358800.0,1,1
140677737,2016-08-18,9,44.69,27887,18,13,202400.0,1,0
140328130,2016-08-18,10,72.42,52140,18,15,234600.0,2,0
140199497,2016-08-18,10,62.26,51262,18,10,232300.0,0,0
140105659,2016-08-18,10,73.26,40389,18,12,284050.0,0,0
140568425,2016-08-18,10,127.38,61614,18,15,435850.0,3,0
140260056,2016-08-18,11,191.82,26708,18,12,709550.0,0,0
140182567,2016-08-18,12,110.96,50914,18,15,415150.0,0,0
140234667,2016-08-18,13,134.24,25112,18,16,489900.0,2,0
140216576,2016-08-18,13,90.24,37420,18,17,326600.0,3,0
140155031,2016-08-18,14,99.51,42204,18,15,379500.0,0,0
140539415,2016-08-18,15,152.55,39518,18,17,600300.0,0,0
140585491,2016-08-18,15,94.58,51494,18,18,333500.0,0,0
140090340,2016-08-18,2,41.69,24941,19,6,144900.0,3,0
140112935,2016-08-18,4,112.28,45488,19,5,388700.0,0,0
140641420,2016-08-18,5,117.27,54322,19,9,423200.0,1,0
140316568,2016-08-18,5,24.11,23940,19,7,94300.0,0,0
140684419,2016-08-18,6,96.89,22010,19,9,371450.0,1,0
140494196,2016-08-18,6,94.52,69708,19,9,278300.0,2,0
140652569,2016-08-18,10,59.31,29580,19,17,257600.0,2,0
140118517,2016-08-18,10,153.92,42668,19,13,601450.0,0,0
140100047,2016-08-18,11,86.27,43095,19,15,335800.0,2,0
140454602,2016-08-18,13,133.6,60264,19,18,510600.0,2,0
140088571,2016-08-18,13,132.7,40948,19,17,489900.0,1,0
140526483,2016-08-18,14,129.72,62780,19,17,508300.0,1,0
140673798,2016-08-18,14,71.24,24114,19,18,233450.0,3,0
140572800,2016-08-18,14,106.84,36088,19,18,420900.0,1,0
140227524,2016-08-18,15,111.36,44546,19,16,424350.0,1,0
140173543,2016-08-18,1,16.91,34350,19,7,9200.0,6,0
140109178,2016-08-18,2,39.0,30869,20,2,77050.0,0,0
140106031,2016-08-18,3,112.18,61903,20,6,361100.0,0,0
140130431,2016-08-18,4,122.49,50172,20,10,520950.0,3,0
140643595,2016-08-18,11,96.57,40945,20,17,368000.0,2,0
140413361,2016-08-18,11,72.2,49808,20,16,287500.0,3,0
140589402,2016-08-18,12,102.05,38413,20,20,376050.0,3,0
140273410,2016-08-18,12,67.78,36259,20,19,208150.0,4,0
140215113,2016-08-18,12,186.64,45388,20,19,638250.0,4,0
140129236,2016-08-18,12,59.85,28778,20,15,240350.0,1,0
140218139,2016-08-18,15,191.95,46676,20,20,635950.0,1,0
140300061,2016-08-18,15,158.87,51767,20,16,584200.0,0,0
140274653,2016-08-18,16,136.23,48238,20,19,543950.0,1,0
140520308,2016-08-18,1,16.34,18162,20,3,66700.0,0,0
140594426,2016-08-18,2,35.99,42409,21,4,120750.0,0,0
140683451,2016-08-18,3,48.71,18953,21,5,115000.0,0,0
140174495,2016-08-18,3,71.62,62894,21,4,209300.0,0,0
140371964,2016-08-18,4,44.2,39764,21,6,200100.0,1,0
140567586,2016-08-18,5,83.29,26492,21,5,303600.0,0,0
140688618,2016-08-18,7,84.3,41819,21,10,368000.0,0,0
140663212,2016-08-18,10,80.91,26125,21,19,312800.0,3,0
140534190,2016-08-18,11,34.61,18699,21,11,155250.0,0,0
140679952,2016-08-18,11,86.67,34080,21,15,274850.0,1,0
140685786,2016-08-18,12,95.49,65146,21,18,355350.0,0,0
140536622,2016-08-18,13,108.61,42144,21,15,400200.0,0,0
140669048,2016-08-18,13,74.11,37106,21,18,241500.0,0,0
140680305,2016-08-18,13,48.63,28285,21,16,208150.0,1,0
140539791,2016-08-18,14,115.97,40573,21,18,432400.0,0,0
140392464,2016-08-18,14,77.46,33083,21,21,305900.0,5,0
140618495,2016-08-18,14,52.96,28261,21,16,220800.0,1,0
140643422,2016-08-18,15,72.13,38964,21,18,232300.0,0,0
140604065,2016-08-18,15,54.43,54060,21,16,242650.0,0,0
140552521,2016-08-18,15,82.15,26680,21,20,318550.0,2,0
140350111,2016-08-18,17,118.72,39092,21,19,453100.0,1,0
140454825,2016-08-18,1,6.99,14134,21,4,33350.0,0,0
140496945,2016-08-18,2,50.31,43393,22,2,186300.0,0,0
140625658,2016-08-18,3,65.45,37433,22,11,241500.0,1,0
140678038,2016-08-18,8,91.56,50851,22,16,325450.0,3,0
140670693,2016-08-18,10,57.28,26602,22,13,305900.0,0,0
140105624,2016-08-18,13,90.81,42318,22,18,358800.0,3,0
140610603,2016-08-18,13,51.42,35911,22,17,216200.0,2,0
140617077,2016-08-18,15,64.91,30922,22,21,273700.0,1,0
140090410,2016-08-18,15,166.88,40812,22,17,529000.0,0,0
140260830,2016-08-18,15,62.11,39712,22,19,263350.0,2,0
140617738,2016-08-18,0,0.0,1388,1,0,0.0,0,0
140476723,2016-08-18,0,0.0,460,1,1,0.0,1,0
140335603,2016-08-18,0,0.0,59615,1,0,0.0,0,0
140173105,2016-08-18,0,0.0,2422,1,0,0.0,0,0
140182057,2016-08-18,0,0.0,6277,1,1,0.0,0,0
140403088,2016-08-18,0,0.0,2365,1,0,0.0,0,0
140313671,2016-08-18,0,0.0,1317,1,0,0.0,0,0
140257731,2016-08-18,0,0.0,3007,1,0,0.0,0,0
140433409,2016-08-18,0,0.0,4292,1,0,0.0,0,0
140468739,2016-08-18,0,0.0,3580,1,0,0.0,0,0
140311685,2016-08-18,0,0.0,4987,1,0,0.0,0,1
140683482,2016-08-18,0,0.0,201,1,0,0.0,0,0
140684648,2016-08-18,0,0.0,2187,1,0,0.0,0,0
140214540,2016-08-18,0,0.0,8386,1,1,0.0,0,0
140597700,2016-08-18,0,0.0,2674,1,0,0.0,0,0
140137411,2016-08-18,0,0.0,7278,1,0,0.0,0,0
140212230,2016-08-18,0,0.0,27660,1,0,0.0,0,0
140315949,2016-08-18,0,0.0,7377,1,0,0.0,0,0
140671050,2016-08-18,0,0.0,2711,1,0,0.0,0,0
140106033,2016-08-18,0,0.0,311,1,0,0.0,0,0
140173057,2016-08-18,0,0.0,35123,1,1,0.0,0,0
140171597,2016-08-18,0,0.0,252,1,0,0.0,0,0
140138397,2016-08-18,0,0.0,1508,1,0,0.0,0,0
140247454,2016-08-18,0,0.0,13737,1,1,0.0,1,0
140120303,2016-08-18,0,0.0,3293,1,0,0.0,0,0
140654038,2016-08-18,0,0.0,992,1,0,0.0,0,0
140422267,2016-08-18,0,0.0,3854,1,1,0.0,0,1
140259209,2016-08-18,0,0.0,836,1,1,0.0,1,0
140479363,2016-08-18,0,0.0,15960,1,0,0.0,0,0
140319539,2016-08-18,0,0.0,9077,1,1,0.0,1,0
140270289,2016-08-18,0,0.0,9561,1,1,0.0,0,0
140449131,2016-08-18,0,0.0,2429,1,0,0.0,0,0
140227301,2016-08-18,0,0.0,33817,1,0,0.0,0,0
140537359,2016-08-18,0,0.0,3794,1,1,0.0,0,0
140672732,2016-08-18,0,0.0,1037,1,0,0.0,0,0
140106669,2016-08-18,0,0.0,6412,1,0,0.0,0,0
140088441,2016-08-18,0,0.0,9143,1,0,0.0,0,0
140487961,2016-08-18,0,0.0,30385,1,1,0.0,1,0
140160957,2016-08-18,0,0.0,4235,1,1,0.0,0,0
140554497,2016-08-18,0,0.0,654,1,0,0.0,0,0
140589709,2016-08-18,0,0.0,11833,1,0,0.0,0,0
140470513,2016-08-18,0,0.0,4154,1,1,0.0,0,0
140424121,2016-08-18,0,0.0,29707,1,0,0.0,0,0
140615426,2016-08-18,0,0.0,10748,1,1,0.0,0,0
